filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00000.wav,661794,0.35008811950683594,0.08875656872987747,0.1302279233932495,0.0028266964945942163,1784.165849538755,129774.06452515082,2002.4490601176963,85882.76131549841,3805.8396058403423,901505.4255328419,0.08304482066898686,0.0007669456545940504,-4.5297241740627214e-05,0.00817228201776743,7.783231922076084e-06,0.00569818215444684,123.046875,-113.57064819335938,2564.20751953125,121.57179260253906,295.913818359375,-19.168142318725586,235.57443237304688,42.36642074584961,151.10687255859375,-6.364664077758789,167.93479919433594,18.623498916625977,89.18083953857422,-13.704891204833984,67.66049194335938,15.34315013885498,68.93257904052734,-12.274109840393066,82.2042007446289,10.976572036743164,63.38631057739258,-8.326573371887207,61.773094177246094,8.803791999816895,51.24412536621094,-3.672300100326538,41.21741485595703,5.747994899749756,40.55447769165039,-5.162881851196289,49.775421142578125,0.752740204334259,52.4209098815918,-1.6902146339416504,36.524070739746094,-0.4089791774749756,41.597103118896484,-2.3035225868225098,55.062923431396484,1.2212907075881958,46.93603515625,blues
blues.00001.wav,661794,0.3409135937690735,0.09498025476932526,0.09594780951738358,0.00237273913808167,1530.1766787460795,375850.07364868594,2039.0365160924302,213843.75549673408,3550.5220984084976,2977893.3881386598,0.05603980870552978,0.001447521491359064,0.0001395807194057852,0.0050993324257433414,-0.0001776084245648235,0.0030631716363132,67.99958881578948,-207.50169372558594,7764.55517578125,123.99126434326172,560.2599487304688,8.955126762390137,572.8109130859375,35.877647399902344,264.506103515625,2.9073197841644287,279.93292236328125,21.510465621948242,156.4770965576172,-8.560436248779297,200.84918212890625,23.370685577392578,142.5559539794922,-10.099660873413086,166.1085205078125,11.900497436523438,104.35861206054688,-5.555638790130615,105.17362976074219,5.376327037811279,96.19721221923828,-2.231760263442993,64.91429138183594,4.220139503479004,73.15253448486328,-6.012148380279541,52.422142028808594,0.9279977679252625,55.35640335083008,-0.7311245799064636,60.31452941894531,0.2950729429721832,48.12059783935547,-0.2835180163383484,51.1061897277832,0.5312165021896362,45.78628158569336,blues
blues.00002.wav,661794,0.36363717913627625,0.08527519553899765,0.17557041347026825,0.0027459163684397936,1552.8118647610036,156467.64336831577,1747.702311667602,76254.19225682177,3042.2602323810906,784034.4607039173,0.07629120746326373,0.0010068290788351824,2.105575731548015e-06,0.01634197309613228,-1.9466240701149218e-05,0.007457626052200794,161.4990234375,-90.72259521484375,3319.044921875,140.44630432128906,508.7650451660156,-29.093889236450195,411.7812194824219,31.68433380126953,144.09031677246094,-13.984503746032715,155.49375915527344,25.764741897583008,74.54840087890625,-13.664875030517578,106.98182678222656,11.639933586120605,106.57487487792969,-11.783642768859863,65.44794464111328,9.71876049041748,67.90885925292969,-13.133803367614746,57.78142547607422,5.791199207305908,64.48020935058594,-8.907628059387207,60.38515090942383,-1.0770004987716675,57.71113586425781,-9.229273796081543,36.58098602294922,2.4516899585723877,40.5987663269043,-7.729092597961426,47.639427185058594,-1.8164069652557373,52.38214111328125,-3.439720392227173,46.6396598815918,-2.2312583923339844,30.57302474975586,blues
blues.00003.wav,661794,0.4047847092151642,0.09399903565645218,0.14109300076961517,0.006346346344798803,1070.1066149971282,184355.94241695415,1596.4128721770246,166441.49476892402,2184.7457991951856,1493194.3602957157,0.03330886262567672,0.00042275898709484,4.5836441131541505e-07,0.019054487347602844,-1.4483180166280363e-05,0.002712198067456484,63.02400914634146,-199.54420471191406,5507.51708984375,150.0908966064453,456.5054016113281,5.662678241729736,257.1611633300781,26.859079360961914,158.26730346679688,1.7713992595672607,268.0343933105469,14.234030723571777,126.79412841796875,-4.832006454467773,155.91207885742188,9.286494255065918,81.27374267578125,-0.7591864466667175,92.11408996582031,8.137606620788574,71.31407928466797,-3.200653314590454,110.23668670654297,6.079319000244141,48.25199890136719,-2.4801738262176514,56.799400329589844,-1.0793050527572632,62.28990173339844,-2.87078857421875,51.65159225463867,0.7808738350868225,44.42775344848633,-3.319596529006958,50.20667266845703,0.6369650363922119,37.319129943847656,-0.6191211938858032,37.25973892211914,-3.4074482917785645,31.949338912963867,blues
blues.00004.wav,661794,0.30852603912353516,0.0878409817814827,0.09152871370315552,0.002303397748619318,1835.0042655120715,343399.9392740412,1748.1721158264984,88445.20903590052,3579.757626703886,1572977.8318808712,0.10146053871809745,0.0019541247020998685,-1.7561287677381188e-05,0.0048140003345906734,-1.0112741620105226e-05,0.0030938994605094194,135.99917763157896,-160.33770751953125,5195.2919921875,126.21963500976562,853.7847290039062,-35.58781051635742,333.7929382324219,22.1480712890625,193.4561004638672,-32.478599548339844,336.2768249511719,10.852293968200684,134.83157348632812,-23.35232925415039,93.25709533691406,0.49843376874923706,124.67212677001953,-11.793437004089355,130.07334899902344,1.2072558403015137,99.67557525634766,-13.088418006896973,80.25406646728516,-2.8138673305511475,86.43062591552734,-6.933385372161865,89.5554428100586,-7.552725315093994,70.9433364868164,-9.164666175842285,75.79340362548828,-4.520575523376465,86.09923553466797,-5.454033851623535,75.26970672607422,-0.9168741106987,53.61391830444336,-4.404827117919922,62.91081237792969,-11.70323371887207,55.195159912109375,blues
blues.00005.wav,661794,0.3024562895298004,0.08753237873315811,0.10349363833665848,0.0039805080741643906,1831.993939606849,1030482.3696398635,1729.6532869429993,201910.50863315485,3481.5175917198376,3274439.958151877,0.09404153373936582,0.006233195614802252,1.9614176949289686e-07,0.008082612417638302,-2.650567694217898e-05,0.0032420435454696417,69.83741554054055,-177.7742462158203,7307.4169921875,118.20548248291016,3195.212890625,-17.565879821777344,654.3738403320312,30.76239776611328,485.7464599609375,-21.747840881347656,433.4100036621094,11.920994758605957,266.39154052734375,-20.730995178222656,169.74172973632812,3.186577796936035,133.73684692382812,-8.586038589477539,172.22938537597656,-0.9328514933586121,100.12606811523438,-11.77243423461914,76.54654693603516,-2.405832529067993,78.70781707763672,-9.34366512298584,80.29009246826172,-9.936209678649902,47.55205154418945,-3.9039947986602783,60.071102142333984,-5.576589107513428,72.54922485351562,-1.8382627964019775,68.7020263671875,-2.783799886703491,42.447452545166016,-3.0479090213775635,39.80878448486328,-8.109991073608398,46.311004638671875,blues
blues.00006.wav,661794,0.29132798314094543,0.09398132562637329,0.14187414944171906,0.008803188800811768,1459.366471695765,437859.3980511428,1389.00913118495,185023.23954542525,2795.610963330191,1621442.0252432257,0.07305223740815932,0.0019091706678011008,-9.672068699728698e-06,0.01692332699894905,-2.237258740933612e-05,0.005953941959887743,71.77734375,-190.0523681640625,9656.53515625,130.28907775878906,1932.7957763671875,-36.36953353881836,1307.4881591796875,33.02903366088867,480.35205078125,11.108782768249512,1083.6485595703125,-0.6055834889411926,280.77813720703125,-20.871854782104492,152.26304626464844,0.2730247676372528,102.91593933105469,-6.486139297485352,130.9452362060547,-5.516766548156738,153.45065307617188,-7.839751720428467,87.44084167480469,-3.1285924911499023,64.22565460205078,-6.596197128295898,79.1259765625,-9.95037841796875,63.19026565551758,-6.535177230834961,86.37913513183594,-10.0680513381958,83.24824523925781,-10.913175582885742,56.90215301513672,-6.9713358879089355,38.2318000793457,-3.436504602432251,48.235740661621094,-6.483465671539307,70.17036437988281,blues
blues.00007.wav,661794,0.3079547882080078,0.09290287643671036,0.13182218372821808,0.005531143397092819,1451.6670658428209,449568.16245441,1577.2709414206283,168211.93880422297,2954.836759987674,1629129.9716715873,0.061442246108855375,0.0018488162723341102,1.9416685972828418e-05,0.013223032467067242,-4.8120713472599164e-05,0.00483865849673748,92.28515625,-179.34713745117188,6573.921875,136.46900939941406,1479.2493896484375,-26.673137664794922,591.6319580078125,39.9842414855957,352.54644775390625,5.304416656494141,650.2316284179688,10.928611755371094,136.3041534423828,-20.56482696533203,163.7718048095703,8.511157035827637,151.29498291015625,-11.35724925994873,171.9431610107422,-3.468345880508423,178.18507385253906,-8.419937133789062,147.50784301757812,-6.949715614318848,83.71830749511719,-3.53913950920105,93.32140350341797,-8.041617393493652,57.49008560180664,-8.960675239562988,82.21691131591797,-8.426082611083984,70.43843841552734,-10.56893539428711,52.09089279174805,-10.784515380859375,60.46133041381836,-4.690677642822266,65.54751586914062,-8.630722045898438,56.40143585205078,blues
blues.00008.wav,661794,0.40887922048568726,0.0865124762058258,0.14241649210453033,0.0015071560628712177,1719.3689480431458,163282.8454389629,2031.7403810025385,105542.71819310635,3782.316288428074,1262916.988721475,0.06402488761600927,0.0007314817438538322,2.26482848120213e-06,0.012702081352472305,-1.9727885955944657e-05,0.0034653819166123867,83.35433467741936,-121.36394500732422,2622.19482421875,122.50666809082031,414.5058898925781,-14.73819637298584,341.2171325683594,46.131065368652344,193.62127685546875,-8.181879043579102,177.16403198242188,20.18296241760254,107.01757049560547,-19.173377990722656,57.664520263671875,23.039138793945312,77.06928253173828,-11.838223457336426,42.604530334472656,21.159997940063477,58.66766357421875,-6.7183661460876465,48.94551086425781,6.9925408363342285,56.430885314941406,-12.730595588684082,61.984580993652344,5.061324119567871,50.532127380371094,-5.1832146644592285,32.967132568359375,-1.452559471130371,50.563751220703125,-7.041823863983154,28.894933700561523,2.6952478885650635,36.88956832885742,3.4123053550720215,33.6985969543457,-2.7156920433044434,36.41843032836914,blues
blues.00009.wav,661794,0.27395039796829224,0.09231596440076828,0.08131366223096848,0.004346864763647318,1817.150863125721,298236.1412223163,1973.7733063015253,114070.11259083843,3943.490565182715,1367638.2345263455,0.07917482356921887,0.0013776590528174816,-1.662218551246042e-06,0.0072214072570204735,-2.3293947378988378e-05,0.001676929066888988,80.74951171875,-213.239990234375,6133.7216796875,115.16560363769531,798.2787475585938,-11.69343090057373,668.961669921875,39.0142707824707,350.7083740234375,-20.341278076171875,531.9755249023438,13.077605247497559,278.8181457519531,-9.173518180847168,126.72614288330078,9.011446952819824,68.01216888427734,-14.10063362121582,110.07489013671875,4.265942096710205,92.64541625976562,-6.046167850494385,84.93377685546875,3.7822065353393555,104.44965362548828,0.22179949283599854,76.33885955810547,-5.109399318695068,85.3902587890625,-0.41023045778274536,103.9884262084961,-1.1799200773239136,59.31460189819336,-1.916804313659668,58.41843795776367,-2.292660713195801,83.20523071289062,2.881967067718506,77.08222198486328,-4.235202789306641,91.46881103515625,blues
blues.00010.wav,661794,0.3039933145046234,0.09470293670892715,0.14286506175994873,0.00920027680695057,1409.9552556449528,205666.83869504117,1512.310265153822,145008.8050972316,2765.9008052675463,1427843.9419451917,0.06295882576856149,0.0004415341143935523,-0.00011103236465714872,0.021768108010292053,8.666360372444615e-05,0.003975489176809788,161.4990234375,-173.79249572753906,8144.119140625,137.18670654296875,1083.6903076171875,-23.724048614501953,1028.671142578125,26.978431701660156,495.5482482910156,-16.657695770263672,289.8266296386719,4.180882453918457,160.6587371826172,-12.559929847717285,150.32725524902344,5.832184314727783,82.51726531982422,-2.874319076538086,108.60828399658203,-1.1974186897277832,65.7822036743164,-1.9548351764678955,55.650691986083984,1.801500678062439,57.91913604736328,-2.989647626876831,93.9138412475586,-1.8666565418243408,40.12171936035156,-0.792742908000946,49.72378921508789,-3.0159666538238525,63.069183349609375,-0.44005370140075684,57.07331466674805,-1.994551658630371,55.65847396850586,-0.7484700679779053,47.18049240112305,-4.991313457489014,46.5905647277832,blues
blues.00011.wav,661794,0.36715206503868103,0.10232875496149063,0.0657406896352768,0.002499910304322839,1352.6596654421637,512135.08985637454,1756.7797951648831,220626.7919778174,2880.7778626196346,2933408.1822738056,0.043930584759280744,0.0018957123722602104,8.720840924070217e-06,0.005011768080294132,-1.4226824532670435e-05,0.000633673625998199,161.4990234375,-287.9237365722656,5931.47314453125,124.01875305175781,996.150146484375,5.469891548156738,302.2088623046875,33.65740966796875,344.6201477050781,1.0954971313476562,441.3497314453125,14.705334663391113,235.3822784423828,-4.877008438110352,149.72422790527344,8.670524597167969,189.38526916503906,0.7854049801826477,148.72994995117188,6.579526901245117,114.26256561279297,-4.874973773956299,93.77970123291016,-3.1782238483428955,84.17617797851562,-5.536157608032227,65.99601745605469,-6.784435749053955,60.72539520263672,-2.64815616607666,55.425777435302734,-2.994558811187744,54.57680892944336,-3.3868181705474854,39.84064483642578,-1.8526474237442017,46.74970626831055,1.8399630784988403,37.06648254394531,-4.890803337097168,28.149181365966797,blues
blues.00012.wav,661794,0.26939111948013306,0.09390164911746979,0.11904605478048325,0.004052797332406044,1360.6411972395076,257065.3900102305,1567.56522502218,45236.5113641163,2738.6387375833815,952898.8673584291,0.06909500676720805,0.002380562343826463,-2.8978327009099303e-06,0.012530157342553139,-5.911610787734389e-05,0.00263302493840456,184.5703125,-207.2233123779297,4575.482421875,132.83055114746094,666.2898559570312,-15.42884349822998,934.8248291015625,60.970924377441406,331.4803161621094,0.7298721075057983,313.2835693359375,12.437646865844727,101.28253936767578,1.1827995777130127,108.577880859375,-1.5466233491897583,111.48052215576172,-17.879436492919922,96.59264373779297,8.352728843688965,95.06179809570312,-2.4581615924835205,139.63650512695312,-0.6033850312232971,92.7825927734375,0.3859608769416809,86.4747543334961,2.599546194076538,53.72135925292969,-5.179266452789307,45.844818115234375,-9.523479461669922,69.2690658569336,-9.24283504486084,63.71742630004883,-2.855027675628662,68.79476165771484,-1.4271618127822876,112.21908569335938,-5.93197774887085,91.4389877319336,blues
